trading_date,selected_symbols,selected_count,daily_return,benchmark_return,avg_buy_probability,daily_cost_rate,daily_return_net,cumulative_return,cumulative_return_net,benchmark_cumulative_return
2025-01-06,"GEE,SAM,CRE,APG,VOS,FCN,L14",7,0.01690483514450509,-0.015438617997150603,0.4680306613445282,0.004,0.012904835144505088,-0.1715430687053977,-0.31986869681597485,-0.1212302544234155
2025-01-07,"APG,GEE,NAB,SAM,HAP",5,-0.011708998736602028,-0.01319394337369283,0.48519793152809143,0.004,-0.015708998736602028,-0.18124346986725537,-0.3305528785984162,-0.13282469268506747
2025-01-08,APG,1,0.13440000000000007,-0.010040670234439539,0.591957151889801,0.004,0.13040000000000007,-0.07120259221741443,-0.24325697396764967,-0.14153171398126552
2025-01-09,"APG,HDB",2,0.010191022482023748,-0.0072221600793594375,0.46270114183425903,0.004,0.006191022482023748,-0.06173719695345681,-0.23857196088036858,-0.14773170936594615
2025-01-10,"APG,FCN,HDB,PLP",4,0.021321956831333783,0.02074220248581375,0.4756600856781006,0.004,0.017321956831333783,-0.04173159797045212,-0.2253825372565711,-0.13005378790937627
2025-01-13,,0,0.0,0.02100730238824965,0.0,0.0,0.0,-0.04173159797045212,-0.2253825372565711,-0.11177856477047632
2025-01-14,NVL,1,0.010055865921787754,0.0194474443765772,0.4743559956550598,0.004,0.006055865921787754,-0.032095379402557134,-0.2206915577615215,-0.09450492781476649
2025-01-15,"FCN,CTI,NVL,HDB",4,-0.006591453247502321,0.0010616566876721512,0.4744892716407776,0.004,-0.010591453247502321,-0.03847527745726664,-0.22894556669287425,-0.09354360291572683
2025-01-16,"NVL,HDB,PCH,NHA",4,-0.0013396485574323769,0.005965471294195922,0.4607594907283783,0.004,-0.005339648557432377,-0.03976338266475665,-0.2330627263853845,-0.08813616329948037
2025-01-17,"CTI,FCN,APG,TRC,NVL",5,0.011706439225504472,0.0009722730770690296,0.46046334505081177,0.004,0.007706439225504472,-0.028522431061817732,-0.22715237089649942,-0.08724958264110372
2025-01-20,"TRC,APG,NAB,FCN,D2D",5,0.0067489347198640415,-0.0022987188705556874,0.4799519181251526,0.004,0.0027489347198640414,-0.021965992367241616,-0.22502786321569213,-0.08934773924959416
2025-01-21,"APG,TRC,HBS,CTP,BLN",5,0.034836193616164836,0.015978581092369177,0.4977087080478668,0.004,0.030836193616164836,0.012104989685846723,-0.20113067235867832,-0.0747968082542445
2025-01-22,"APG,CTI,FCN,GSP",4,0.038498718666357984,0.03305565824088071,0.4901685118675232,0.004,0.03449871866635798,0.051069734944579226,-0.17357070417319787,-0.04421360774452476
2025-01-23,"FCN,GSP,NVL,CTI,THG,NAB,SHS",7,0.014223910681329919,0.020862578939186437,0.4744526445865631,0.004,0.010223910681329919,0.06602005697428015,-0.16512136486823015,-0.02427343868709464
2025-01-24,"TDC,NVL,GSP,FCN,HDB,L14",6,0.015243960498239692,0.015928202169906706,0.46497800946235657,0.004,0.011243960498239692,0.08227042461312739,-0.15573402247398427,-0.008731868755954775
2025-02-03,"SHS,NVL",2,0.03777009507346596,0.01683691904760308,0.4598034620285034,0.004,0.033770095073465956,0.12314788144596567,-0.127223080145638,0.007958032524269854
2025-02-04,"APG,GEE,NAB,NHA,VPG,HDB",6,0.04691017272179741,0.005188264726595049,0.4819025695323944,0.004,0.04291017272179741,0.17583494255671672,-0.08977207176708901,0.013187585630303644
2025-02-05,"NHA,HDB,VDS,NVL",4,-0.020999153236153367,0.0026688175454640294,0.4676760733127594,0.004,-0.024999153236153367,0.1511434044175446,-0.11252699922480991,0.01589159843568022
2025-02-06,"APG,VDS,CSM,HDB,PBC",5,-0.01112135637838787,0.004811615380306807,0.5035342574119568,0.004,-0.01512135637838787,0.1383411283743865,-0.12594679474572879,0.020779678075437902
2025-02-07,"VDS,NVL,NHA,HDB,SHS,VTD,NAB,FCN,NLG,CTI",10,-0.000741135144197902,0.010576098212987356,0.4764179587364197,0.004,-0.004741135144197902,0.13749746375806238,-0.13009079911505872,0.031575544204585526
2025-02-10,"AVG,SHS,HDB,NVL,CTI,NLG,LBM",7,-0.007534109413238304,0.018971399482970563,0.47617286443710327,0.004,-0.011534109413238304,0.12892743340882817,-0.14012442701764827,0.05114597595055348
2025-02-11,"NVL,HDB,SHS,APG,TVN,CTI,VPG",7,0.033314283432107565,0.013692436749183752,0.47293296456336975,0.004,0.029314283432107565,0.16653684189969176,-0.11491779075489772,0.06553872574041542
2025-02-12,"NVL,GEE,APG,CTI,VIG,VDS,HBS",7,0.05008533630479138,0.028071492417366346,0.4845661222934723,0.004,0.04608533630479138,0.22496323193816692,-0.07412847948444956,0.0954499880004478
2025-02-13,"NVL,TRC,CTI,TVN,APG",5,0.061699460919307246,0.023183684790034454,0.48928016424179077,0.004,0.05769946091930725,0.30054280299472436,-0.02070619187016287,0.12084655522549714
2025-02-14,"NVL,APG,SHS,PSB,TNT,CTI,TVN,TDC",8,0.03074258786479031,0.01874607779874725,0.4708561301231384,0.004,0.02674258786479031,0.3405248543877102,0.005482658839194299,0.14185803195021207
2025-02-17,"GEE,APG,TNT,NVL,CTI,VPG,TDC",7,0.025023844419048893,0.02091304372014563,0.47560206055641174,0.004,0.021023844419048893,0.37406993978377656,0.02662176982468112,0.1657377588945863
2025-02-18,"TDC,VPG,NVL,APG,CTI,TNT",6,0.0015313145719006067,0.014197362827854308,0.4730099141597748,0.004,-0.0024686854280993936,0.3761740731053782,0.024087363621345226,0.18228816081974242
2025-02-19,"MCO,CTI,APG,VPG,NVL,TNT,TVN,EVG",8,0.006230509583802751,0.010531331093395848,0.47553789615631104,0.004,0.0022305095838027512,0.384748338856842,0.026371600300553855,0.1947392288891372
2025-02-20,"NVL,TS3,VPH,APG,VPG,CTI,VIG,TVN,SHS,CLX",10,0.002288492533713715,0.011414520725314799,0.47258663177490234,0.004,-0.0017115074662862849,0.3879173250913883,0.024614957643455337,0.20837660457863905
2025-02-21,"VPG,GSP,DST,CLX,TDC,APG,EVG,CTI",8,0.0031867101157525557,0.01165765584028658,0.4597160220146179,0.004,-0.0008132898842474444,0.3923402152710853,0.02378164866315524,0.22246344316027078
2025-02-24,"DRI,EVG,GEE,VPG,TVN,TCI,NVL,DST,EVS",9,0.010566367578667087,0.001322783571937386,0.4688514173030853,0.004,0.0065663675786670865,0.4070521937802001,0.0305041752885713,0.22408049772017713
2025-02-25,"TDC,DRI,CTI,EVS,NVL,EVG",6,-0.013407928468306629,-0.0015739501917660507,0.4704180061817169,0.004,-0.01740792846830663,0.38818653861482133,0.012565232318856534,0.22215385598605342
2025-02-26,"EVG,VPG,NVL,TT6,APG,TDC,SAM",7,-0.013250214250791934,-0.014212061282680856,0.4649701416492462,0.004,-0.017250214250791936,0.3697927695581096,-0.00490173488154666,0.204784530487915
