model_name,trading_date,symbol,predicted_signal,adjusted_signal,sell_probability,hold_probability,buy_probability,encode_sector,sector,close,volume,target_signal,target_return,predicted_signal_score,signal_confidence,buy_sell_margin,created_at
model3,2025-09-19,RYG,HOLD,HOLD,0.30146927,0.41269255,0.28583822,3,3,12.6,167700.0,HOLD,-0.023809523809523725,-0.01563105,0.41269255,-0.01563105,2026-06-08 20:08:43
model3,2025-09-22,RYG,SELL,HOLD,0.39573288,0.37445626,0.22981088,3,3,12.35,69800.0,HOLD,-0.012145748987854255,-0.165922,0.39573288,-0.165922,2026-06-08 20:08:43
model3,2025-09-23,RYG,HOLD,HOLD,0.3384728,0.39278284,0.26874432,3,3,12.4,102200.0,SELL,-0.032258064516129115,-0.06972849,0.39278284,-0.06972849,2026-06-08 20:08:43
model3,2025-09-24,RYG,HOLD,HOLD,0.3425446,0.41645193,0.24100342,3,3,12.4,46200.0,SELL,-0.03629032258064524,-0.10154116,0.41645193,-0.10154116,2026-06-08 20:08:43
model3,2025-09-25,RYG,HOLD,HOLD,0.3712233,0.37430626,0.2544704,3,3,12.35,292900.0,SELL,-0.03238866396761142,-0.11675289,0.37430626,-0.11675289,2026-06-08 20:08:43
model3,2025-09-26,RYG,HOLD,HOLD,0.36258742,0.4116673,0.22574526,3,3,12.3,197600.0,SELL,-0.03658536585365857,-0.13684216,0.4116673,-0.13684216,2026-06-08 20:08:43
model3,2025-09-29,RYG,HOLD,HOLD,0.36026442,0.40286747,0.23686807,3,3,12.2,66300.0,SELL,-0.032786885245901565,-0.12339635,0.40286747,-0.12339635,2026-06-08 20:08:43
model3,2025-09-30,RYG,HOLD,HOLD,0.35415736,0.37754068,0.26830196,3,3,12.0,92400.0,SELL,-0.0625,-0.085855395,0.37754068,-0.085855395,2026-06-08 20:08:43
model3,2025-10-01,RYG,HOLD,HOLD,0.35296524,0.41878793,0.2282468,3,3,11.95,29800.0,SELL,-0.07949790794979072,-0.12471844,0.41878793,-0.12471844,2026-06-08 20:08:43
model3,2025-10-02,RYG,HOLD,HOLD,0.28212276,0.48911986,0.22875738,3,3,11.95,51400.0,SELL,-0.10878661087866104,-0.05336538,0.48911986,-0.05336538,2026-06-08 20:08:43
model3,2025-10-03,RYG,HOLD,HOLD,0.32384208,0.46588975,0.21026818,3,3,11.85,34200.0,SELL,-0.06329113924050633,-0.113573894,0.46588975,-0.113573894,2026-06-08 20:08:43
model3,2025-10-06,RYG,HOLD,HOLD,0.27831486,0.50679857,0.21488655,3,3,11.8,16600.0,HOLD,0.004237288135593209,-0.06342831,0.50679857,-0.06342831,2026-06-08 20:08:43
model3,2025-10-07,RYG,SELL,HOLD,0.36377376,0.3570912,0.27913508,3,3,11.25,72800.0,BUY,0.040000000000000036,-0.084638685,0.36377376,-0.084638685,2026-06-08 20:08:43
model3,2025-10-08,RYG,SELL,HOLD,0.4039034,0.35395107,0.24214557,3,3,11.0,174800.0,HOLD,0.0,-0.16175783,0.4039034,-0.16175783,2026-06-08 20:08:43
model3,2025-10-09,RYG,HOLD,HOLD,0.3353008,0.3588056,0.30589357,3,3,10.65,46500.0,HOLD,0.023474178403755763,-0.029407233,0.3588056,-0.029407233,2026-06-08 20:08:43
model3,2025-10-10,RYG,SELL,HOLD,0.38256362,0.36814323,0.24929316,3,3,11.1,364400.0,HOLD,-0.018018018018017945,-0.13327046,0.38256362,-0.13327046,2026-06-08 20:08:43
model3,2025-10-13,RYG,HOLD,HOLD,0.32090592,0.38036305,0.29873103,3,3,11.85,698800.0,SELL,-0.08016877637130793,-0.022174895,0.38036305,-0.022174895,2026-06-08 20:08:43
model3,2025-10-14,RYG,SELL,HOLD,0.47398278,0.30285943,0.2231578,3,3,11.7,360700.0,SELL,-0.07692307692307676,-0.250825,0.47398278,-0.250825,2026-06-08 20:08:43
model3,2025-10-15,RYG,SELL,HOLD,0.36925203,0.33493686,0.29581112,3,3,11.0,154600.0,HOLD,-0.009090909090909038,-0.07344091,0.36925203,-0.07344091,2026-06-08 20:08:43
model3,2025-10-16,RYG,SELL,HOLD,0.39377406,0.35086998,0.25535592,3,3,10.9,56900.0,HOLD,0.00917431192660545,-0.13841814,0.39377406,-0.13841814,2026-06-08 20:08:43
model3,2025-10-17,RYG,HOLD,HOLD,0.3644583,0.36722967,0.2683121,3,3,10.9,130900.0,HOLD,0.00917431192660545,-0.096146196,0.36722967,-0.096146196,2026-06-08 20:08:43
model3,2025-10-20,RYG,SELL,HOLD,0.39024654,0.37720641,0.23254701,3,3,10.9,67200.0,BUY,0.04587155963302747,-0.15769953,0.39024654,-0.15769953,2026-06-08 20:08:43
model3,2025-10-21,RYG,SELL,HOLD,0.39893094,0.3717987,0.22927041,3,3,10.8,38600.0,BUY,0.06481481481481466,-0.16966052,0.39893094,-0.16966052,2026-06-08 20:08:43
model3,2025-10-22,RYG,HOLD,HOLD,0.3326047,0.46277896,0.20461637,3,3,10.9,19900.0,BUY,0.04587155963302747,-0.12798834,0.46277896,-0.12798834,2026-06-08 20:08:43
model3,2025-10-23,RYG,HOLD,HOLD,0.25453565,0.4891907,0.25627363,3,3,11.0,28900.0,BUY,0.027272727272727337,0.001737982,0.4891907,0.001737982,2026-06-08 20:08:43
model3,2025-10-24,RYG,HOLD,HOLD,0.2545889,0.49650124,0.24890983,3,3,11.0,62600.0,HOLD,-0.009090909090909038,-0.005679071,0.49650124,-0.005679071,2026-06-08 20:08:43
model3,2025-10-27,RYG,HOLD,HOLD,0.34334916,0.42548975,0.23116112,3,3,11.4,63500.0,SELL,-0.07894736842105265,-0.11218804,0.42548975,-0.11218804,2026-06-08 20:08:43
model3,2025-10-28,RYG,HOLD,HOLD,0.3366802,0.40846896,0.25485086,3,3,11.5,71600.0,SELL,-0.08260869565217388,-0.08182934,0.40846896,-0.08182934,2026-06-08 20:08:43
model3,2025-10-29,RYG,HOLD,HOLD,0.2848231,0.41168746,0.30348942,3,3,11.4,204500.0,SELL,-0.07017543859649134,0.018666327,0.41168746,0.018666327,2026-06-08 20:08:43
model3,2025-10-30,RYG,HOLD,HOLD,0.2743877,0.4163308,0.30928147,3,3,11.3,82300.0,SELL,-0.04424778761061943,0.03489378,0.4163308,0.03489378,2026-06-08 20:08:43
model3,2025-10-31,RYG,HOLD,HOLD,0.28359133,0.41022414,0.30618453,3,3,10.9,268200.0,SELL,-0.041284403669724856,0.0225932,0.41022414,0.0225932,2026-06-08 20:08:43
model3,2025-11-03,RYG,HOLD,HOLD,0.29191607,0.35763144,0.35045248,3,3,10.5,56600.0,HOLD,0.014285714285714235,0.05853641,0.35763144,0.05853641,2026-06-08 20:08:43
model3,2025-11-04,RYG,HOLD,HOLD,0.25660923,0.42266876,0.32072198,3,3,10.55,54300.0,HOLD,0.009478672985781866,0.06411275,0.42266876,0.06411275,2026-06-08 20:08:43
model3,2025-11-05,RYG,HOLD,HOLD,0.27305433,0.43942097,0.28752467,3,3,10.6,28100.0,BUY,0.04245283018867929,0.014470339,0.43942097,0.014470339,2026-06-08 20:08:43
model3,2025-11-06,RYG,HOLD,HOLD,0.32217172,0.4707709,0.20705734,3,3,10.8,8300.0,BUY,0.02777777777777768,-0.115114376,0.4707709,-0.115114376,2026-06-08 20:08:43
model3,2025-11-07,RYG,HOLD,HOLD,0.29825184,0.40700027,0.29474783,3,3,10.45,308600.0,BUY,0.0717703349282297,-0.003504008,0.40700027,-0.003504008,2026-06-08 20:08:43
model3,2025-11-10,RYG,HOLD,HOLD,0.28511766,0.4273491,0.2875332,3,3,10.65,1399200.0,BUY,0.05164319248826277,0.0024155378,0.4273491,0.0024155378,2026-06-08 20:08:43
model3,2025-11-11,RYG,HOLD,HOLD,0.34315023,0.43611696,0.22073281,3,3,10.65,79400.0,BUY,0.032863849765258246,-0.12241742,0.43611696,-0.12241742,2026-06-08 20:08:43
model3,2025-11-12,RYG,HOLD,HOLD,0.3378003,0.42393488,0.23826486,3,3,11.05,208900.0,HOLD,-0.022624434389140302,-0.099535435,0.42393488,-0.099535435,2026-06-08 20:08:43
model3,2025-11-13,RYG,HOLD,HOLD,0.3163623,0.43164483,0.25199288,3,3,11.1,212500.0,SELL,-0.027027027027026973,-0.06436941,0.43164483,-0.06436941,2026-06-08 20:08:43
model3,2025-11-14,RYG,HOLD,HOLD,0.312216,0.40778726,0.27999672,3,3,11.2,325900.0,SELL,-0.03571428571428559,-0.03221929,0.40778726,-0.03221929,2026-06-08 20:08:43
model3,2025-11-17,RYG,HOLD,HOLD,0.26197624,0.42818722,0.30983654,3,3,11.2,418400.0,SELL,-0.03571428571428559,0.047860295,0.42818722,0.047860295,2026-06-08 20:08:43
model3,2025-11-18,RYG,HOLD,HOLD,0.32234737,0.4263251,0.25132757,3,3,11.0,161400.0,HOLD,0.0,-0.0710198,0.4263251,-0.0710198,2026-06-08 20:08:43
model3,2025-11-19,RYG,HOLD,HOLD,0.2747714,0.506335,0.21889362,3,3,10.8,59500.0,HOLD,0.01851851851851838,-0.055877775,0.506335,-0.055877775,2026-06-08 20:08:43
model3,2025-11-20,RYG,HOLD,HOLD,0.26141086,0.50956833,0.22902077,3,3,10.8,39200.0,HOLD,-0.009259259259259411,-0.032390088,0.50956833,-0.032390088,2026-06-08 20:08:43
model3,2025-11-21,RYG,HOLD,HOLD,0.2697186,0.52034247,0.20993896,3,3,10.8,77700.0,HOLD,0.0092592592592593,-0.05977963,0.52034247,-0.05977963,2026-06-08 20:08:43
model3,2025-11-24,RYG,HOLD,HOLD,0.24756615,0.53442353,0.2180103,3,3,10.8,91800.0,HOLD,-0.009259259259259411,-0.029555842,0.53442353,-0.029555842,2026-06-08 20:08:43
model3,2025-11-25,RYG,HOLD,HOLD,0.28060308,0.43806115,0.28133583,3,3,11.0,1120100.0,SELL,-0.045454545454545414,0.0007327497,0.43806115,0.0007327497,2026-06-08 20:08:43
model3,2025-11-26,RYG,HOLD,HOLD,0.27181506,0.4889329,0.23925205,3,3,11.0,123700.0,SELL,-0.054545454545454564,-0.032563016,0.4889329,-0.032563016,2026-06-08 20:08:43
model3,2025-11-27,RYG,HOLD,HOLD,0.2687918,0.4781503,0.2530578,3,3,10.7,225500.0,SELL,-0.028037383177569986,-0.015733987,0.4781503,-0.015733987,2026-06-08 20:08:43
model3,2025-11-28,RYG,HOLD,HOLD,0.3193666,0.419343,0.26129037,3,3,10.9,1500700.0,SELL,-0.05504587155963303,-0.058076233,0.419343,-0.058076233,2026-06-08 20:08:43
model3,2025-12-01,RYG,HOLD,HOLD,0.30369753,0.5006073,0.19569513,3,3,10.7,46300.0,SELL,-0.06542056074766345,-0.108002394,0.5006073,-0.108002394,2026-06-08 20:08:43
model3,2025-12-02,RYG,HOLD,HOLD,0.32357833,0.4747674,0.20165427,3,3,10.5,822800.0,SELL,-0.04761904761904767,-0.12192406,0.4747674,-0.12192406,2026-06-08 20:08:43
model3,2025-12-03,RYG,HOLD,HOLD,0.35930258,0.43764836,0.20304906,3,3,10.4,258400.0,HOLD,-0.009615384615384581,-0.15625352,0.43764836,-0.15625352,2026-06-08 20:08:43
model3,2025-12-04,RYG,HOLD,HOLD,0.34657997,0.4569208,0.19649923,3,3,10.4,156400.0,HOLD,-0.004807692307692402,-0.15008074,0.4569208,-0.15008074,2026-06-08 20:08:43
model3,2025-12-05,RYG,HOLD,HOLD,0.32954034,0.48822132,0.1822383,3,3,10.3,184000.0,SELL,-0.03883495145631066,-0.14730205,0.48822132,-0.14730205,2026-06-08 20:08:43
model3,2025-12-08,RYG,HOLD,HOLD,0.34857836,0.40224168,0.24917991,3,3,10.0,55500.0,HOLD,0.0,-0.09939845,0.40224168,-0.09939845,2026-06-08 20:08:43
model3,2025-12-09,RYG,HOLD,HOLD,0.34647462,0.43899727,0.21452811,3,3,10.0,181500.0,BUY,0.030000000000000027,-0.1319465,0.43899727,-0.1319465,2026-06-08 20:08:43
model3,2025-12-10,RYG,HOLD,HOLD,0.34102362,0.4663688,0.19260755,3,3,10.3,254100.0,HOLD,-0.009708737864077777,-0.14841607,0.4663688,-0.14841607,2026-06-08 20:08:43
model3,2025-12-11,RYG,HOLD,HOLD,0.34019464,0.46244913,0.19735622,3,3,10.35,253500.0,HOLD,-0.024154589371980673,-0.14283842,0.46244913,-0.14283842,2026-06-08 20:08:43
model3,2025-12-12,RYG,HOLD,HOLD,0.35091662,0.3896387,0.25944468,3,3,9.9,213200.0,BUY,0.030303030303030276,-0.09147194,0.3896387,-0.09147194,2026-06-08 20:08:43
model3,2025-12-15,RYG,SELL,HOLD,0.40341333,0.39353538,0.20305127,3,3,10.0,126300.0,HOLD,-0.0050000000000001155,-0.20036206,0.40341333,-0.20036206,2026-06-08 20:08:43
model3,2025-12-16,RYG,HOLD,HOLD,0.3710618,0.42608318,0.20285496,3,3,10.3,181700.0,HOLD,0.009708737864077666,-0.16820684,0.42608318,-0.16820684,2026-06-08 20:08:43
model3,2025-12-17,RYG,HOLD,HOLD,0.3259033,0.470396,0.20370066,3,3,10.2,112600.0,HOLD,0.009803921568627638,-0.122202635,0.470396,-0.122202635,2026-06-08 20:08:43
model3,2025-12-18,RYG,HOLD,HOLD,0.26681802,0.497358,0.23582396,3,3,10.1,132000.0,HOLD,0.01980198019801982,-0.030994058,0.497358,-0.030994058,2026-06-08 20:08:43
model3,2025-12-19,RYG,HOLD,HOLD,0.27196598,0.5141429,0.21389113,3,3,10.2,52600.0,HOLD,0.004901960784313708,-0.058074847,0.5141429,-0.058074847,2026-06-08 20:08:43
model3,2025-12-22,RYG,HOLD,HOLD,0.27671927,0.4551623,0.2681184,3,3,9.95,1070600.0,BUY,0.025125628140703515,-0.008600861,0.4551623,-0.008600861,2026-06-08 20:08:43
model3,2025-12-23,RYG,HOLD,HOLD,0.3766654,0.3931473,0.2301873,3,3,10.4,372700.0,HOLD,-0.009615384615384581,-0.14647812,0.3931473,-0.14647812,2026-06-08 20:08:43
model3,2025-12-24,RYG,HOLD,HOLD,0.33782443,0.433901,0.22827463,3,3,10.3,150700.0,HOLD,0.0,-0.109549806,0.433901,-0.109549806,2026-06-08 20:08:43
model3,2025-12-25,RYG,HOLD,HOLD,0.2648674,0.46199656,0.27313614,3,3,10.3,330600.0,HOLD,0.0,0.008268744,0.46199656,0.008268744,2026-06-08 20:08:43
model3,2025-12-26,RYG,HOLD,HOLD,0.28591433,0.49515453,0.21893117,3,3,10.25,45700.0,HOLD,-0.00487804878048792,-0.06698316,0.49515453,-0.06698316,2026-06-08 20:08:43
model3,2025-12-29,RYG,HOLD,HOLD,0.26293814,0.4936489,0.243413,3,3,10.2,241300.0,HOLD,0.0,-0.01952514,0.4936489,-0.01952514,2026-06-08 20:08:43
model3,2025-12-30,RYG,HOLD,HOLD,0.21342108,0.51169586,0.27488303,3,3,10.3,201900.0,HOLD,-0.009708737864077777,0.061461955,0.51169586,0.061461955,2026-06-08 20:08:43
model3,2025-12-31,RYG,HOLD,HOLD,0.19583726,0.53033435,0.27382842,3,3,10.3,1237900.0,HOLD,-0.014563106796116498,0.07799116,0.53033435,0.07799116,2026-06-08 20:08:43
model3,2026-01-05,RYG,HOLD,HOLD,0.22870266,0.5305334,0.24076395,3,3,10.3,234800.0,HOLD,-0.014563106796116498,0.012061283,0.5305334,0.012061283,2026-06-08 20:08:43
model3,2026-01-06,RYG,HOLD,HOLD,0.20650804,0.54507524,0.24841672,3,3,10.2,151600.0,HOLD,0.009803921568627638,0.04190868,0.54507524,0.04190868,2026-06-08 20:08:43
model3,2026-01-07,RYG,HOLD,HOLD,0.1777327,0.5889173,0.23335002,3,3,10.2,100000.0,HOLD,0.0,0.055617318,0.5889173,0.055617318,2026-06-08 20:08:43
model3,2026-01-08,RYG,HOLD,HOLD,0.13867325,0.63279533,0.22853142,3,3,10.2,103700.0,HOLD,0.0,0.089858174,0.63279533,0.089858174,2026-06-08 20:08:43
model3,2026-01-09,RYG,HOLD,HOLD,0.17176366,0.6299651,0.19827126,3,3,10.15,325400.0,HOLD,0.024630541871921263,0.026507601,0.6299651,0.026507601,2026-06-08 20:08:43
model3,2026-01-12,RYG,HOLD,HOLD,0.17117716,0.64353484,0.18528797,3,3,10.15,99900.0,BUY,0.0640394088669951,0.014110804,0.64353484,0.014110804,2026-06-08 20:08:43
model3,2026-01-13,RYG,HOLD,HOLD,0.22026153,0.5205399,0.2591986,3,3,10.3,492900.0,HOLD,0.01941747572815533,0.038937077,0.5205399,0.038937077,2026-06-08 20:08:43
model3,2026-01-14,RYG,HOLD,HOLD,0.23269701,0.54886574,0.21843728,3,3,10.2,429200.0,HOLD,0.004901960784313708,-0.014259726,0.54886574,-0.014259726,2026-06-08 20:08:43
model3,2026-01-15,RYG,HOLD,HOLD,0.20844541,0.60428673,0.18726781,3,3,10.2,112500.0,HOLD,0.019607843137255054,-0.021177605,0.60428673,-0.021177605,2026-06-08 20:08:43
model3,2026-01-16,RYG,HOLD,HOLD,0.19231063,0.55577266,0.2519167,3,3,10.4,304500.0,BUY,0.05769230769230771,0.059606075,0.55577266,0.059606075,2026-06-08 20:08:43
model3,2026-01-19,RYG,SELL,HOLD,0.3797342,0.3556524,0.26461342,3,3,10.8,796600.0,HOLD,0.0092592592592593,-0.11512077,0.3797342,-0.11512077,2026-06-08 20:08:43
model3,2026-01-20,RYG,HOLD,HOLD,0.33247244,0.40089488,0.26663268,3,3,10.5,359000.0,HOLD,0.00952380952380949,-0.06583977,0.40089488,-0.06583977,2026-06-08 20:08:43
model3,2026-01-21,RYG,HOLD,HOLD,0.25958005,0.47206327,0.2683566,3,3,10.25,3215400.0,BUY,0.029268292682926855,0.0087765455,0.47206327,0.0087765455,2026-06-08 20:08:43
model3,2026-01-22,RYG,HOLD,HOLD,0.26316163,0.5369779,0.19986051,3,3,10.4,443600.0,BUY,0.033653846153846034,-0.063301116,0.5369779,-0.063301116,2026-06-08 20:08:43
model3,2026-01-26,RYG,SELL,HOLD,0.37826863,0.34532982,0.27640155,3,3,11.0,1546600.0,HOLD,-0.018181818181818077,-0.10186708,0.37826863,-0.10186708,2026-06-08 20:08:43
